order_id,client_id,service_id,gift_id,gift_cost,total_gifts,total_amount,fee,variable_cost,total_revenue,month,year,date
11454,438,1,14,545.62,26,14186,2837.2,5669,17023.2,11,2019,11-2019
11455,339,3,17,321.04,49,15731,3146.2,5892,18877.2,11,2018,11-2018
11456,381,3,14,355.62,37,13158,2631.6,4526,15789.6,5,2019,5-2019
11457,318,1,15,295.57,61,18030,3606,4740,21636,6,2018,6-2018
11458,331,2,13,272.6,47,12812,2562.4,4240,15374.4,5,2018,5-2018
11459,120,1,18,282.2,69,19472,3894.4,4791,23366.4,7,2019,7-2019
11460,305,1,24,164.59,80,13167,2633.4,5086,15800.4,1,2018,1-2018
11461,422,1,19,179.06,65,11639,2327.8,4806,13966.8,8,2018,8-2018
11462,510,3,20,643.65,20,12873,2574.6,5084,15447.6,2,2018,2-2018
11463,420,2,15,428.95,38,16300,3260,6618,19560,7,2018,7-2018
11464,346,3,19,373,48,17904,3580.8,5350,21484.8,3,2018,3-2018
11465,362,3,18,455.38,42,19126,3825.2,5706,22951.2,6,2019,6-2019
11466,309,1,19,219.06,64,14020,2804,4762,16824,11,2019,11-2019
11467,257,2,20,469.52,33,15494,3098.8,5168,18592.8,3,2018,3-2018
11468,333,1,21,694.25,28,19439,3887.8,6866,23326.8,3,2019,3-2019
11469,149,3,16,253.01,67,16952,3390.4,5771,20342.4,4,2018,4-2018
11470,408,3,16,500.35,31,15511,3102.2,4910,18613.2,1,2018,1-2018
11471,253,1,27,242.17,53,12835,2567,5601,15402,8,2019,8-2019
11472,160,1,20,445.68,34,15153,3030.6,4895,18183.6,2,2018,2-2018
11473,237,3,12,453.13,32,14500,2900,4755,17400,11,2018,11-2018
11474,512,1,13,1568.5,12,18822,3764.4,5962,22586.4,2,2018,2-2018
11475,366,3,22,184.9,68,12573,2514.6,5981,15087.6,1,2018,1-2018
11476,509,3,25,290.82,55,15995,3199,5200,19194,6,2018,6-2018
11477,220,2,21,236.52,79,18685,3737,4880,22422,5,2018,5-2018
11478,231,3,15,1668.91,11,18358,3671.6,4956,22029.6,12,2018,12-2018
11479,438,1,27,923.05,19,17538,3507.6,6238,21045.6,12,2019,12-2019
11480,144,1,22,183,68,12444,2488.8,5009,14932.8,10,2019,10-2019
11481,454,2,12,412.41,37,15259,3051.8,5945,18310.8,3,2019,3-2019
11482,423,2,18,592.55,20,11851,2370.2,5056,14221.2,6,2019,6-2019
11483,425,1,18,1759.45,11,19354,3870.8,5810,23224.8,12,2018,12-2018
11484,516,2,27,476.03,40,19041,3808.2,6707,22849.2,5,2018,5-2018
11485,520,3,21,478.95,40,19158,3831.6,5022,22989.6,7,2018,7-2018
11486,155,1,27,487.68,34,16581,3316.2,6279,19897.2,2,2019,2-2019
11487,508,3,11,371.35,43,15968,3193.6,4117,19161.6,7,2019,7-2019
11488,188,2,19,525.03,34,17851,3570.2,4614,21421.2,9,2019,9-2019
11489,193,1,13,181,61,11041,2208.2,5198,13249.2,8,2019,8-2019
11490,442,1,20,440.69,42,18509,3701.8,6491,22210.8,8,2019,8-2019
11491,454,3,23,298.65,65,19412,3882.4,4053,23294.4,4,2019,4-2019
11492,359,1,19,436.88,24,10485,2097,4938,12582,6,2018,6-2018
11493,197,3,26,612.21,19,11632,2326.4,6374,13958.4,10,2019,10-2019
11494,240,1,27,429.56,27,11598,2319.6,4971,13917.6,8,2018,8-2018
11495,124,2,27,290.92,60,17455,3491,4678,20946,2,2019,2-2019
11496,220,3,17,806.35,23,18546,3709.2,6201,22255.2,12,2018,12-2018
11497,415,1,22,282.31,55,15527,3105.4,4180,18632.4,12,2018,12-2018
11498,480,1,11,1132.29,14,15852,3170.4,4821,19022.4,4,2019,4-2019
11499,498,2,19,419.92,36,15117,3023.4,5139,18140.4,3,2018,3-2018
11500,455,2,17,331.67,60,19900,3980,5135,23880,8,2018,8-2018
11501,409,2,11,350.53,40,14021,2804.2,4650,16825.2,4,2018,4-2018
11502,348,2,12,190.92,62,11837,2367.4,5430,14204.4,10,2019,10-2019
11503,368,2,15,224.43,46,10324,2064.8,5082,12388.8,2,2018,2-2018
11504,361,3,12,384.83,46,17702,3540.4,5566,21242.4,2,2018,2-2018
11505,346,3,14,359.78,40,14391,2878.2,4219,17269.2,9,2019,9-2019
11506,352,1,21,613.84,19,11663,2332.6,6799,13995.6,5,2018,5-2018
11507,289,1,25,449.14,43,19313,3862.6,4486,23175.6,11,2018,11-2018
11508,164,2,15,213.94,64,13692,2738.4,5296,16430.4,10,2019,10-2019
11509,438,2,20,169.16,69,11672,2334.4,5939,14006.4,12,2018,12-2018
11510,159,3,24,346.58,55,19062,3812.4,4951,22874.4,1,2018,1-2018
11511,513,2,20,347.84,43,14957,2991.4,5200,17948.4,6,2018,6-2018
11512,334,2,12,388.18,39,15139,3027.8,4355,18166.8,5,2019,5-2019
11513,375,3,22,465.13,30,13954,2790.8,4663,16744.8,5,2018,5-2018
11514,269,1,19,239.73,62,14863,2972.6,6882,17835.6,11,2018,11-2018
11515,283,3,15,264.03,60,15842,3168.4,5040,19010.4,2,2018,2-2018
11516,193,2,24,222.9,51,11368,2273.6,5554,13641.6,1,2018,1-2018
11517,217,2,13,141.55,80,11324,2264.8,4345,13588.8,5,2018,5-2018
11518,144,2,27,520.1,29,15083,3016.6,5201,18099.6,2,2018,2-2018
11519,376,1,17,285.45,60,17127,3425.4,6291,20552.4,3,2019,3-2019
11520,253,3,11,559.56,32,17906,3581.2,5800,21487.2,1,2018,1-2018
11521,431,1,23,342.63,41,14048,2809.6,6141,16857.6,2,2018,2-2018
11522,175,3,13,330.73,60,19844,3968.8,5222,23812.8,10,2018,10-2018
11523,270,2,11,424.29,41,17396,3479.2,6593,20875.2,11,2019,11-2019
11524,492,3,13,416.56,25,10414,2082.8,6293,12496.8,2,2018,2-2018
11525,448,2,19,1064.07,14,14897,2979.4,4330,17876.4,4,2018,4-2018
11526,528,1,25,245.7,44,10811,2162.2,4339,12973.2,11,2018,11-2018
11527,242,3,17,246.3,64,15763,3152.6,4491,18915.6,10,2019,10-2019
11528,244,3,17,360.06,51,18363,3672.6,6039,22035.6,5,2018,5-2018
11529,149,3,17,298.19,48,14313,2862.6,5261,17175.6,12,2019,12-2019
11530,451,1,12,166.72,71,11837,2367.4,5067,14204.4,7,2018,7-2018
11531,197,3,12,230.54,56,12910,2582,4224,15492,9,2018,9-2018
11532,350,3,18,382.09,34,12991,2598.2,5618,15589.2,1,2019,1-2019
11533,291,1,27,882.74,19,16772,3354.4,4193,20126.4,8,2018,8-2018
11534,364,1,22,889.37,19,16898,3379.6,6963,20277.6,2,2019,2-2019
11535,478,3,15,316.82,55,17425,3485,4847,20910,6,2018,6-2018
11536,180,1,16,370.33,42,15554,3110.8,6052,18664.8,2,2019,2-2019
11537,399,1,27,333.19,36,11995,2399,5055,14394,5,2018,5-2018
11538,195,2,18,335.97,37,12431,2486.2,6084,14917.2,12,2018,12-2018
11539,253,1,22,752.05,22,16545,3309,6214,19854,1,2019,1-2019
11540,286,3,21,391.25,28,10955,2191,5081,13146,3,2018,3-2018
11541,213,3,26,928.5,16,14856,2971.2,4021,17827.2,8,2019,8-2019
11542,501,1,21,385.42,43,16573,3314.6,5090,19887.6,8,2019,8-2019
11543,407,2,18,624.05,19,11857,2371.4,6558,14228.4,7,2018,7-2018
11544,354,2,18,769.06,18,13843,2768.6,5410,16611.6,3,2018,3-2018
11545,298,2,24,337.93,59,19938,3987.6,4439,23925.6,10,2019,10-2019
11546,250,3,22,233.1,50,11655,2331,5647,13986,6,2019,6-2019
11547,220,2,19,714.25,24,17142,3428.4,5328,20570.4,2,2019,2-2019
11548,250,3,14,851.44,18,15326,3065.2,6165,18391.2,9,2019,9-2019
11549,312,1,24,347.19,57,19790,3958,4385,23748,4,2019,4-2019
11550,342,2,12,882.15,13,11468,2293.6,5231,13761.6,11,2018,11-2018
11551,239,3,18,243.11,44,10697,2139.4,4176,12836.4,12,2019,12-2019
11552,161,3,15,1017.43,14,14244,2848.8,4444,17092.8,8,2019,8-2019
11553,217,3,25,279.33,43,12011,2402.2,4314,14413.2,8,2018,8-2018
11554,425,2,20,217.73,63,13717,2743.4,6282,16460.4,3,2018,3-2018
11555,191,2,13,223.22,77,17188,3437.6,6490,20625.6,8,2018,8-2018
11556,460,3,19,482.22,41,19771,3954.2,6921,23725.2,6,2018,6-2018
11557,427,2,16,331.59,54,17906,3581.2,5657,21487.2,10,2019,10-2019
11558,178,1,24,301.86,64,19319,3863.8,6211,23182.8,9,2019,9-2019
11559,153,1,23,647,23,14881,2976.2,4859,17857.2,12,2018,12-2018
11560,247,1,15,195.34,64,12502,2500.4,4538,15002.4,7,2019,7-2019
11561,256,3,27,485.36,25,12134,2426.8,5722,14560.8,2,2019,2-2019
11562,208,1,21,404.55,44,17800,3560,5429,21360,8,2019,8-2019
11563,126,3,26,260.58,62,16156,3231.2,4414,19387.2,2,2018,2-2018
11564,241,3,18,169.86,72,12230,2446,4855,14676,2,2018,2-2018
11565,358,2,24,459.32,38,17454,3490.8,4082,20944.8,11,2019,11-2019
11566,261,2,21,800.78,23,18418,3683.6,5013,22101.6,9,2019,9-2019
11567,335,1,25,1121.44,16,17943,3588.6,4689,21531.6,1,2019,1-2019
11568,139,2,11,374.53,51,19101,3820.2,4193,22921.2,4,2018,4-2018
11569,520,3,19,343.64,56,19244,3848.8,6821,23092.8,1,2018,1-2018
11570,411,2,15,231.04,78,18021,3604.2,5652,21625.2,9,2018,9-2018
11571,363,3,15,1141.57,14,15982,3196.4,4413,19178.4,8,2019,8-2019
11572,331,1,19,630,26,16380,3276,6674,19656,1,2019,1-2019
11573,186,1,21,273.29,66,18037,3607.4,6254,21644.4,11,2018,11-2018
11574,404,2,27,857.06,16,13713,2742.6,5614,16455.6,7,2019,7-2019
11575,270,3,19,269,62,16678,3335.6,4442,20013.6,8,2018,8-2018
11576,180,2,14,251.3,63,15832,3166.4,4743,18998.4,1,2019,1-2019
11577,228,1,16,296.49,59,17493,3498.6,5824,20991.6,3,2019,3-2019
11578,301,2,22,296.81,64,18996,3799.2,5927,22795.2,5,2019,5-2019
11579,123,2,19,954.3,20,19086,3817.2,6872,22903.2,10,2018,10-2018
11580,243,2,19,343.98,52,17887,3577.4,4640,21464.4,3,2018,3-2018
11581,285,3,17,1098.86,14,15384,3076.8,5781,18460.8,3,2019,3-2019
11582,529,3,27,642.97,30,19289,3857.8,5011,23146.8,3,2018,3-2018
11583,251,3,13,155.73,80,12458,2491.6,4368,14949.6,8,2019,8-2019
11584,210,2,12,189.57,75,14218,2843.6,4910,17061.6,2,2018,2-2018
11585,302,1,20,336.26,47,15804,3160.8,4224,18964.8,4,2018,4-2018
11586,299,1,19,270.29,59,15947,3189.4,5510,19136.4,10,2019,10-2019
11587,332,1,22,227.65,55,12521,2504.2,6357,15025.2,9,2018,9-2018
11588,367,2,17,146.6,80,11728,2345.6,4181,14073.6,5,2018,5-2018
11589,164,1,22,635.65,20,12713,2542.6,4769,15255.6,3,2019,3-2019
11590,472,3,15,266.43,58,15453,3090.6,5748,18543.6,9,2019,9-2019
11591,465,3,15,148.41,69,10240,2048,6862,12288,9,2019,9-2019
11592,457,2,15,294.98,57,16814,3362.8,6278,20176.8,9,2018,9-2018
11593,158,1,25,1632.58,12,19591,3918.2,4454,23509.2,11,2018,11-2018
11594,162,1,23,712.53,17,12113,2422.6,5861,14535.6,10,2019,10-2019
11595,234,2,25,312.37,57,17805,3561,6379,21366,3,2019,3-2019
11596,383,3,27,1007.67,15,15115,3023,5270,18138,3,2019,3-2019
11597,374,1,24,594.81,31,18439,3687.8,4460,22126.8,2,2019,2-2019
11598,322,3,13,194.61,54,10509,2101.8,4391,12610.8,3,2019,3-2019
11599,183,2,17,351.71,45,15827,3165.4,4614,18992.4,5,2019,5-2019
11600,421,2,21,432,40,17280,3456,4570,20736,10,2018,10-2018
11601,510,2,16,363.25,40,14530,2906,6310,17436,11,2019,11-2019
11602,214,2,24,498.61,23,11468,2293.6,6241,13761.6,11,2018,11-2018
11603,428,3,17,222.59,73,16249,3249.8,4073,19498.8,5,2019,5-2019
11604,310,3,15,734.29,14,10280,2056,5424,12336,1,2018,1-2018
11605,304,3,14,318.61,62,19754,3950.8,5784,23704.8,11,2018,11-2018
11606,443,1,12,483.97,38,18391,3678.2,6669,22069.2,12,2018,12-2018
11607,429,3,14,311.95,62,19341,3868.2,5200,23209.2,2,2019,2-2019
11608,396,2,20,255.76,50,12788,2557.6,6902,15345.6,6,2018,6-2018
11609,370,3,13,371.97,29,10787,2157.4,4105,12944.4,11,2019,11-2019
11610,150,2,27,260.02,66,17161,3432.2,6405,20593.2,3,2019,3-2019
11611,526,3,25,770.15,20,15403,3080.6,5338,18483.6,3,2018,3-2018
11612,388,3,20,1023.71,17,17403,3480.6,5715,20883.6,1,2019,1-2019
11613,291,3,19,269.14,66,17763,3552.6,4762,21315.6,8,2019,8-2019
11614,333,3,19,640.72,18,11533,2306.6,4201,13839.6,11,2018,11-2018
11615,427,1,11,366.92,51,18713,3742.6,5640,22455.6,9,2019,9-2019
11616,151,3,21,180.11,71,12788,2557.6,5500,15345.6,1,2018,1-2018
11617,481,2,21,289.36,42,12153,2430.6,6042,14583.6,2,2018,2-2018
11618,486,3,15,594.94,31,18443,3688.6,5277,22131.6,11,2019,11-2019
11619,297,1,27,238.1,80,19048,3809.6,6939,22857.6,4,2018,4-2018
11620,238,2,24,286.47,60,17188,3437.6,4650,20625.6,2,2019,2-2019
11621,469,2,14,668.6,20,13372,2674.4,4626,16046.4,10,2018,10-2018
11622,117,1,12,235.88,58,13681,2736.2,5532,16417.2,1,2018,1-2018
11623,483,2,21,244.68,79,19330,3866,5110,23196,11,2019,11-2019
11624,235,1,19,1391.91,11,15311,3062.2,4354,18373.2,4,2019,4-2019
11625,530,1,23,188.48,64,12063,2412.6,4326,14475.6,9,2018,9-2018
11626,307,3,14,234.83,64,15029,3005.8,6014,18034.8,6,2019,6-2019
11627,486,3,13,233.52,71,16580,3316,6096,19896,10,2018,10-2018
11628,218,1,22,382.98,47,18000,3600,4039,21600,11,2018,11-2018
11629,149,1,27,627.39,31,19449,3889.8,6513,23338.8,1,2019,1-2019
11630,467,3,26,401.96,26,10451,2090.2,6691,12541.2,7,2019,7-2019
11631,333,3,24,1249.07,14,17487,3497.4,5489,20984.4,8,2019,8-2019
11632,447,3,15,223.82,51,11415,2283,4467,13698,5,2018,5-2018
11633,266,2,13,427.56,43,18385,3677,5255,22062,12,2019,12-2019
11634,190,3,11,434.71,45,19562,3912.4,5353,23474.4,3,2018,3-2018
11635,377,3,12,673.24,21,14138,2827.6,4046,16965.6,2,2019,2-2019
11636,370,2,18,536.07,30,16082,3216.4,6136,19298.4,2,2018,2-2018
11637,241,3,22,306.63,43,13185,2637,6519,15822,9,2019,9-2019
11638,512,2,15,357,52,18564,3712.8,4411,22276.8,5,2018,5-2018
11639,119,1,18,381.57,37,14118,2823.6,4809,16941.6,1,2018,1-2018
11640,512,2,25,714.69,16,11435,2287,6180,13722,5,2019,5-2019
11641,290,1,17,643.5,24,15444,3088.8,4109,18532.8,5,2019,5-2019
11642,163,3,21,359.59,51,18339,3667.8,6310,22006.8,4,2019,4-2019
11643,508,1,14,269.68,62,16720,3344,6484,20064,7,2018,7-2018
11644,300,2,26,487.33,21,10234,2046.8,6540,12280.8,5,2019,5-2019
11645,318,1,16,210.39,49,10309,2061.8,5715,12370.8,6,2019,6-2019
11646,490,2,21,671.62,21,14104,2820.8,4887,16924.8,12,2019,12-2019
11647,218,3,16,254.98,49,12494,2498.8,4141,14992.8,11,2019,11-2019
11648,448,2,19,269.82,38,10253,2050.6,4704,12303.6,7,2018,7-2018
11649,436,1,13,846.57,23,19471,3894.2,5512,23365.2,1,2019,1-2019
11650,313,2,26,181.84,76,13820,2764,5270,16584,11,2019,11-2019
11651,445,2,17,249.02,58,14443,2888.6,5197,17331.6,7,2019,7-2019
11652,446,2,14,653.6,20,13072,2614.4,4358,15686.4,1,2018,1-2018
11653,408,3,19,269.97,39,10529,2105.8,4065,12634.8,12,2019,12-2019
11654,299,3,25,152.16,74,11260,2252,5188,13512,11,2019,11-2019
11655,324,3,12,1155.24,17,19639,3927.8,4350,23566.8,7,2019,7-2019
11656,186,1,12,430.24,37,15919,3183.8,4295,19102.8,9,2019,9-2019
11657,353,2,24,362.5,50,18125,3625,4406,21750,8,2018,8-2018
11658,220,3,12,272,43,11696,2339.2,6481,14035.2,8,2018,8-2018
11659,440,2,27,536.69,26,13954,2790.8,6576,16744.8,6,2019,6-2019
11660,482,2,24,162.05,73,11830,2366,6327,14196,5,2019,5-2019
11661,377,2,23,260.2,40,10408,2081.6,4118,12489.6,7,2018,7-2018
11662,249,3,20,314.71,63,19827,3965.4,6561,23792.4,9,2018,9-2018
11663,324,1,13,235.28,47,11058,2211.6,6507,13269.6,8,2019,8-2019
11664,145,3,16,268.82,62,16667,3333.4,4364,20000.4,2,2018,2-2018
11665,200,3,18,664.3,20,13286,2657.2,4857,15943.2,8,2018,8-2018
11666,193,1,20,438.89,44,19311,3862.2,4266,23173.2,6,2018,6-2018
11667,260,3,13,141.54,79,11182,2236.4,4954,13418.4,12,2019,12-2019
11668,372,1,26,281.15,59,16588,3317.6,5127,19905.6,2,2019,2-2019
11669,242,1,17,667.86,29,19368,3873.6,5618,23241.6,10,2018,10-2018
11670,242,3,23,830.88,16,13294,2658.8,5289,15952.8,7,2019,7-2019
11671,439,3,15,303,58,17574,3514.8,4955,21088.8,5,2018,5-2018
11672,226,3,13,750.15,20,15003,3000.6,6644,18003.6,10,2018,10-2018
11673,174,2,14,726.46,26,18888,3777.6,6055,22665.6,6,2018,6-2018
11674,496,1,17,330.54,39,12891,2578.2,4689,15469.2,2,2019,2-2019
11675,217,3,14,340.38,39,13275,2655,5343,15930,2,2019,2-2019
11676,257,3,12,167.28,61,10204,2040.8,5165,12244.8,8,2019,8-2019
11677,187,1,19,220.11,74,16288,3257.6,5650,19545.6,3,2019,3-2019
11678,319,1,11,250.1,52,13005,2601,5664,15606,7,2019,7-2019
11679,200,3,20,534.24,34,18164,3632.8,4469,21796.8,3,2019,3-2019
11680,175,3,17,320.93,54,17330,3466,6476,20796,10,2018,10-2018
11681,153,3,24,243.2,65,15808,3161.6,6353,18969.6,1,2019,1-2019
11682,266,2,22,178.41,59,10526,2105.2,4291,12631.2,8,2018,8-2018
11683,205,3,25,355.4,50,17770,3554,5432,21324,10,2018,10-2018
11684,446,3,20,379.4,47,17832,3566.4,4479,21398.4,11,2019,11-2019
11685,247,2,26,168.38,78,13134,2626.8,6023,15760.8,3,2019,3-2019
11686,468,2,25,571.71,34,19438,3887.6,4281,23325.6,3,2018,3-2018
11687,486,3,18,1392.85,13,18107,3621.4,6685,21728.4,12,2019,12-2019
11688,469,1,11,461,23,10603,2120.6,5098,12723.6,1,2019,1-2019
11689,283,1,11,160.37,75,12028,2405.6,5154,14433.6,2,2018,2-2018
11690,323,3,19,1187.31,16,18997,3799.4,4130,22796.4,9,2019,9-2019
11691,516,2,23,1282.29,14,17952,3590.4,4928,21542.4,1,2019,1-2019
11692,255,2,27,252.83,64,16181,3236.2,4378,19417.2,3,2019,3-2019
11693,530,2,14,912.52,21,19163,3832.6,4995,22995.6,1,2018,1-2018
11694,120,2,23,948.5,12,11382,2276.4,5343,13658.4,4,2019,4-2019
11695,187,1,27,457.15,26,11886,2377.2,5516,14263.2,10,2019,10-2019
11696,366,1,21,184.1,58,10678,2135.6,4091,12813.6,5,2018,5-2018
11697,399,3,13,355.17,42,14917,2983.4,5169,17900.4,6,2018,6-2018
11698,186,3,17,195.04,75,14628,2925.6,4743,17553.6,12,2019,12-2019
11699,251,1,17,615.65,23,14160,2832,6325,16992,3,2018,3-2018
11700,314,1,12,404.13,30,12124,2424.8,5883,14548.8,8,2019,8-2019
11701,278,3,14,562.9,20,11258,2251.6,5818,13509.6,1,2018,1-2018
11702,273,3,27,253.28,53,13424,2684.8,5513,16108.8,4,2018,4-2018
11703,131,1,21,410.59,46,18887,3777.4,4162,22664.4,12,2019,12-2019
11704,264,3,23,146.16,79,11547,2309.4,6705,13856.4,5,2018,5-2018
11705,409,1,27,214.75,71,15247,3049.4,5201,18296.4,2,2018,2-2018
11706,257,2,16,167.81,79,13257,2651.4,5344,15908.4,5,2018,5-2018
11707,448,1,15,404.41,49,19816,3963.2,4295,23779.2,1,2019,1-2019
11708,354,3,21,587.73,30,17632,3526.4,6371,21158.4,6,2018,6-2018
11709,392,2,13,390.57,46,17966,3593.2,5940,21559.2,10,2018,10-2018
11710,248,2,13,827.2,20,16544,3308.8,6356,19852.8,1,2018,1-2018
11711,383,1,22,495.84,37,18346,3669.2,6807,22015.2,10,2019,10-2019
11712,380,3,14,498,27,13446,2689.2,4336,16135.2,9,2018,9-2018
11713,348,2,14,463.74,42,19477,3895.4,4788,23372.4,12,2019,12-2019
11714,311,2,19,349.83,30,10495,2099,6045,12594,7,2019,7-2019
11715,179,3,23,198.1,59,11688,2337.6,6170,14025.6,7,2018,7-2018
11716,461,3,11,199.38,69,13757,2751.4,4863,16508.4,6,2018,6-2018
11717,187,2,11,975.29,17,16580,3316,5951,19896,5,2018,5-2018
11718,448,3,25,215.03,59,12687,2537.4,6840,15224.4,3,2019,3-2019
11719,169,2,22,149.65,75,11224,2244.8,5543,13468.8,5,2018,5-2018
11720,378,3,24,301.65,57,17194,3438.8,4933,20632.8,6,2018,6-2018
11721,123,2,12,224.6,60,13476,2695.2,4205,16171.2,4,2018,4-2018
11722,199,3,20,356.76,37,13200,2640,5688,15840,4,2019,4-2019
11723,310,2,20,722.47,15,10837,2167.4,5292,13004.4,5,2019,5-2019
11724,332,2,15,247.68,59,14613,2922.6,4377,17535.6,2,2018,2-2018
11725,127,2,22,249.56,45,11230,2246,4722,13476,10,2018,10-2018
11726,168,2,12,140.86,71,10001,2000.2,5963,12001.2,7,2018,7-2018
11727,441,2,24,180.83,80,14466,2893.2,6730,17359.2,9,2019,9-2019
11728,359,3,26,337.32,31,10457,2091.4,5513,12548.4,1,2018,1-2018
11729,206,2,14,1075.46,13,13981,2796.2,6284,16777.2,7,2018,7-2018
11730,241,1,22,290.31,61,17709,3541.8,6435,21250.8,2,2019,2-2019
11731,225,2,20,626.21,29,18160,3632,4511,21792,11,2018,11-2018
11732,326,2,20,454.46,26,11816,2363.2,4627,14179.2,3,2018,3-2018
11733,468,3,18,243.35,71,17278,3455.6,4023,20733.6,6,2019,6-2019
11734,139,3,11,646.41,22,14221,2844.2,6934,17065.2,2,2018,2-2018
11735,221,1,21,394.63,48,18942,3788.4,5731,22730.4,4,2019,4-2019
11736,278,3,13,621.42,19,11807,2361.4,5770,14168.4,6,2018,6-2018
11737,323,1,23,335.69,51,17120,3424,6989,20544,7,2018,7-2018
11738,454,3,11,303.61,38,11537,2307.4,4324,13844.4,6,2019,6-2019
11739,121,3,26,385.22,45,17335,3467,6112,20802,4,2018,4-2018
11740,507,1,24,233.64,59,13785,2757,4819,16542,11,2019,11-2019
11741,421,2,11,178.87,76,13594,2718.8,5946,16312.8,9,2018,9-2018
11742,129,3,14,161.73,79,12777,2555.4,5800,15332.4,7,2018,7-2018
11743,217,2,14,795.96,25,19899,3979.8,5569,23878.8,7,2018,7-2018
11744,304,2,23,337.37,49,16531,3306.2,5228,19837.2,2,2019,2-2019
11745,357,1,24,336.68,44,14814,2962.8,5007,17776.8,10,2019,10-2019
11746,309,3,19,1231.46,13,16009,3201.8,5219,19210.8,2,2019,2-2019
11747,461,2,11,394.5,30,11835,2367,4158,14202,10,2018,10-2018
11748,215,1,13,285.37,63,17978,3595.6,4216,21573.6,4,2019,4-2019
11749,371,1,25,555.7,30,16671,3334.2,6839,20005.2,4,2019,4-2019
11750,435,3,24,387.27,45,17427,3485.4,6400,20912.4,1,2019,1-2019
11751,223,3,19,457.74,23,10528,2105.6,5815,12633.6,2,2019,2-2019
11752,450,3,13,149.51,75,11213,2242.6,4568,13455.6,9,2018,9-2018
11753,512,3,22,563.73,22,12402,2480.4,6345,14882.4,5,2018,5-2018
11754,277,3,27,1203.17,12,14438,2887.6,5664,17325.6,5,2018,5-2018
11755,272,1,11,245.25,44,10791,2158.2,4997,12949.2,10,2018,10-2018
11756,277,1,23,777.17,24,18652,3730.4,5393,22382.4,9,2018,9-2018
11757,411,3,17,232.2,74,17183,3436.6,6006,20619.6,7,2019,7-2019
11758,116,1,19,793.84,19,15083,3016.6,6118,18099.6,10,2018,10-2018
11759,414,1,21,713.89,28,19989,3997.8,4215,23986.8,8,2019,8-2019
11760,300,1,12,262.33,45,11805,2361,4866,14166,10,2018,10-2018
11761,321,1,25,845.67,18,15222,3044.4,4875,18266.4,8,2019,8-2019
11762,116,2,25,142.12,75,10659,2131.8,6879,12790.8,2,2019,2-2019
11763,178,1,20,328.93,40,13157,2631.4,5084,15788.4,6,2019,6-2019
11764,256,2,16,162.35,77,12501,2500.2,6666,15001.2,5,2019,5-2019
11765,238,2,15,150.39,77,11580,2316,5419,13896,12,2019,12-2019
11766,381,1,25,1262.58,12,15151,3030.2,5497,18181.2,11,2018,11-2018
11767,225,1,23,544.04,25,13601,2720.2,5905,16321.2,10,2018,10-2018
11768,529,1,23,285.72,43,12286,2457.2,4903,14743.2,7,2019,7-2019
11769,284,2,15,214.82,57,12245,2449,4616,14694,12,2019,12-2019
11770,201,3,17,798.1,21,16760,3352,5373,20112,2,2018,2-2018
11771,484,1,18,234.47,45,10551,2110.2,4798,12661.2,11,2018,11-2018
11772,451,1,15,551.94,36,19870,3974,6168,23844,11,2019,11-2019
11773,433,2,16,271.4,67,18184,3636.8,6209,21820.8,6,2018,6-2018
11774,502,1,25,178.89,71,12701,2540.2,5925,15241.2,9,2018,9-2018
11775,276,1,13,442.87,38,16829,3365.8,6835,20194.8,1,2018,1-2018
11776,320,3,22,319.1,39,12445,2489,5309,14934,6,2019,6-2019
11777,243,1,25,549.9,31,17047,3409.4,6610,20456.4,1,2019,1-2019
11778,443,3,19,136.56,78,10652,2130.4,6996,12782.4,11,2018,11-2018
11779,213,2,20,299.67,61,18280,3656,4923,21936,5,2019,5-2019
11780,203,2,26,203.84,57,11619,2323.8,6042,13942.8,1,2019,1-2019
11781,458,1,16,458.85,33,15142,3028.4,4980,18170.4,8,2019,8-2019
11782,153,3,22,977.82,11,10756,2151.2,5022,12907.2,6,2019,6-2019
11783,197,3,27,287.78,51,14677,2935.4,6104,17612.4,10,2019,10-2019
11784,355,3,18,242.85,73,17728,3545.6,6608,21273.6,9,2019,9-2019
11785,391,2,15,177.71,73,12973,2594.6,6469,15567.6,10,2019,10-2019
11786,151,1,21,327.23,52,17016,3403.2,5812,20419.2,2,2019,2-2019
11787,452,3,25,228.67,70,16007,3201.4,6928,19208.4,3,2019,3-2019
11788,523,2,18,194.25,61,11849,2369.8,6021,14218.8,6,2019,6-2019
11789,143,2,23,348.95,37,12911,2582.2,5036,15493.2,12,2019,12-2019
11790,164,2,27,286.05,59,16877,3375.4,6764,20252.4,11,2018,11-2018
11791,343,3,24,1204.09,11,13245,2649,5179,15894,7,2018,7-2018
11792,445,2,21,349.29,35,12225,2445,6599,14670,5,2019,5-2019
11793,276,1,13,212.89,47,10006,2001.2,5499,12007.2,7,2019,7-2019
